Time (mSec),Stimulus (Code),Right (OD),Left (OS)
5636,None,500,500
5639,None,500,500
5643,None,500,500
5646,None,500,500
5650,None,500,500
5654,None,500,500
5657,None,500,500
5661,None,500,500
5664,None,500,500
5668,None,500,500
5671,None,500,500
5675,None,500,500
5679,None,500,500
5682,None,500,500
5686,None,500,500
5689,None,500,500
5693,None,500,500
5696,None,500,500
5700,None,500,500
5704,None,500,500
5707,None,500,500
5711,None,500,500
5714,None,500,500
5718,None,500,500
5721,None,500,500
5725,None,500,500
5729,None,500,500
5732,None,500,500
5736,None,500,500
5739,None,500,500
5743,None,500,500
5746,None,500,500
5750,None,500,500
5754,None,500,500
5757,None,500,500
5761,None,500,500
5764,None,500,500
5768,None,500,500
5771,None,500,500
5775,None,500,500
5779,None,500,500
5782,None,500,500
5786,None,500,500
5789,None,500,500
5793,None,500,500
5796,None,500,500
5800,None,500,500
5804,None,500,500
5807,None,500,500
5811,None,500,500
5814,None,500,500
5818,None,500,500
5821,None,500,500
5825,None,500,500
5829,None,500,500
5832,None,500,500
5836,None,500,500
5839,None,500,500
5843,None,500,500
5846,None,500,500
5850,None,500,500
5854,None,500,500
5857,None,500,500
5861,None,500,500
5864,None,500,500
5868,None,500,500
5871,None,500,500
5875,None,500,500
5879,None,500,500
5882,None,500,500
5886,None,500,500
5889,None,500,500
5893,None,500,500
5896,None,500,500
5900,None,500,500
5904,None,500,500
5907,None,500,500
5911,None,500,500
5914,None,500,500
5918,None,500,500
5921,None,500,500
5925,None,500,500
5929,None,500,500
5932,None,500,500
5936,None,500,500
5939,None,500,500
5943,None,500,500
5946,None,500,500
5950,None,500,500
5954,None,500,500
5957,None,500,500
5961,None,500,500
5964,None,500,500
5968,None,500,500
5971,None,500,500
5975,None,500,500
5979,None,500,500
5982,None,500,500
5986,None,500,500
5989,None,500,500
5993,None,500,500
5996,None,500,500
6000,None,500,500
6004,None,500,500
6007,None,500,500
6011,None,500,500
6014,None,500,500
6018,None,500,500
6021,None,500,500
6025,None,500,500
6029,None,500,500
6032,None,500,500
6036,None,500,500
6039,None,500,500
6043,None,500,500
6046,None,500,500
6050,None,500,500
6054,None,500,500
6057,None,500,500
6061,None,500,500
6064,None,500,500
6068,None,500,500
6071,None,500,500
6075,None,500,500
6079,None,500,500
6082,None,500,500
6086,None,500,500
6089,None,500,500
6093,None,500,500
6096,None,500,500
6100,None,500,500
6104,None,500,500
6107,None,500,500
6111,None,500,500
6114,None,500,500
6118,None,500,500
6121,None,500,500
6125,None,500,500
6129,None,500,500
6132,None,500,500
6136,None,500,500
6139,None,500,500
6143,None,500,500
6146,None,500,500
6150,None,500,500
6154,None,500,500
6157,None,500,500
6161,None,500,500
6164,None,500,500
6168,None,500,500
6171,None,500,500
6175,None,500,500
6179,None,500,500
6182,None,500,500
6186,None,500,500
6189,None,500,500
6193,None,500,500
6196,None,500,500
6200,None,500,500
6204,None,500,500
6207,None,500,500
6211,None,500,500
6214,None,500,500
6218,None,500,500
6221,None,500,500
6225,None,500,500
6229,None,500,500
6232,None,500,500
6236,None,500,500
6239,None,500,500
6243,None,500,500
6246,None,500,500
6250,None,500,500
6254,None,500,500
6257,None,500,500
6261,None,500,500
6264,None,500,500
6268,None,500,500
6271,None,500,500
6275,None,500,500
6279,None,500,500
6282,None,500,500
6286,None,500,500
6289,None,500,500
6293,None,500,500
6296,None,500,500
6300,None,500,500
6304,None,500,500
6307,None,500,500
6311,None,500,500
6314,None,500,500
6318,None,500,500
6321,None,500,500
6325,None,500,500
6329,None,500,500
6332,None,500,500
6336,None,500,500
6339,None,500,500
6343,None,500,500
6346,None,500,500
6350,None,500,500
6354,None,500,500
6357,None,500,500
6361,None,500,500
6364,None,500,500
6368,None,500,500
6371,None,500,500
6375,None,500,500
6379,None,500,500
6382,None,500,500
6386,None,500,500
6389,None,500,500
6393,None,500,500
6396,None,500,500
6400,None,500,500
6404,None,500,500
6407,None,500,500
6411,None,500,500
6414,None,500,500
6418,None,500,500
6421,None,500,500
6425,None,500,500
6429,None,500,500
6432,None,500,500
6436,None,500,500
6439,None,500,500
6443,None,500,500
6446,None,500,500
6450,None,500,500
6454,None,500,500
6457,None,500,500
6461,None,500,500
6464,None,500,500
6468,None,500,500
6471,None,500,500
6475,None,500,500
6479,None,500,500
6482,None,500,500
6486,None,500,500
6489,None,500,500
6493,None,500,500
6496,None,500,500
6500,None,500,500
6504,None,500,500
6507,None,500,500
6511,None,500,500
6514,None,500,500
6518,None,500,500
6521,None,500,500
6525,None,500,500
6529,None,500,500
6532,None,500,500
6536,None,500,500
6539,None,500,500
6543,None,500,500
6546,None,500,500
6550,None,500,500
6554,None,500,500
6557,None,500,500
6561,None,500,500
6564,None,500,500
6568,None,500,500
6571,None,500,500
6575,None,500,500
6579,None,500,500
6582,None,500,500
6586,None,500,500
6589,None,500,500
6593,None,500,500
6596,None,500,500
6600,None,500,500
6604,None,500,500
6607,None,500,500
6611,None,500,500
6614,None,500,500
6618,None,500,500
6621,None,500,500
6625,None,500,500
6629,None,500,500
6632,None,500,500
6636,None,500,500
6639,None,500,500
6643,None,500,500
6646,None,500,500
6650,None,500,500
6654,None,500,500
6657,None,500,500
6661,None,500,500
6664,None,500,500
6668,None,500,500
6671,None,500,500
6675,None,500,500
6679,None,500,500
6682,None,500,500
6686,None,500,500
6689,None,500,500
6693,None,500,500
6696,None,500,500
6700,None,500,500
6704,None,500,500
6707,None,500,500
6711,None,500,500
6714,None,500,500
6718,None,500,500
6721,None,500,500
6725,None,500,500
6729,None,500,500
6732,None,500,500
6736,None,500,500
6739,None,500,500
6743,None,500,500
6746,None,500,500
6750,None,500,500
6754,None,500,500
6757,None,500,500
6761,None,500,500
6764,None,500,500
6768,None,500,500
6771,None,500,500
6775,None,500,500
6779,None,500,500
6782,None,500,500
6786,None,500,500
6789,None,500,500
6793,None,500,500
6796,None,500,500
6800,None,500,500
6804,None,500,500
6807,None,500,500
6811,None,500,500
6814,None,500,500
6818,None,500,500
6821,None,500,500
6825,None,500,500
6829,None,500,500
6832,None,500,500
6836,None,500,500
6839,None,500,500
6843,None,500,500
6846,None,500,500
6850,None,500,500
6854,None,500,500
6857,None,500,500
6861,None,500,500
6864,None,500,500
6868,None,500,500
6871,None,500,500
6875,None,500,500
6879,None,500,500
6882,None,500,500
6886,None,500,500
6889,None,500,500
6893,None,500,500
6896,None,500,500
6900,None,500,500
6904,None,500,500
6907,None,500,500
6911,None,500,500
6914,None,500,500
6918,None,500,500
6921,None,500,500
6925,None,500,500
6929,None,500,500
6932,None,500,500
6936,None,500,500
6939,None,500,500
6943,None,500,500
6946,None,500,500
6950,None,500,500
6954,None,500,500
6957,None,500,500
6961,None,500,500
6964,None,500,500
6968,None,500,500
6971,None,500,500
6975,None,500,500
6979,None,500,500
6982,None,500,500
6986,None,500,500
6989,None,500,500
6993,None,500,500
6996,None,500,500
7000,None,500,500
7004,None,500,500
7007,None,500,500
7011,None,500,500
7014,None,500,500
7018,None,500,500
7021,None,500,500
7025,None,500,500
7029,None,500,500
7032,None,500,500
7036,None,500,500
7039,None,500,500
7043,None,500,500
7046,None,500,500
7050,None,500,500
7054,None,500,500
7057,None,500,500
7061,None,500,500
7064,None,500,500
7068,None,500,500
7071,None,500,500
7075,None,500,500
7079,None,500,500
7082,None,500,500
7086,None,500,500
7089,None,500,500
7093,None,500,500
7096,None,500,500
7100,None,500,500
7104,None,500,500
7107,None,500,500
7111,None,500,500
7114,None,500,500
7118,None,500,500
7121,None,500,500
7125,None,500,500
7129,None,500,500
7132,None,500,500
7136,None,500,500
7139,None,500,500
7143,None,500,500
7146,None,500,500
7150,None,500,500
7154,None,500,500
7157,None,500,500
7161,None,500,500
7164,None,500,500
7168,None,500,500
7171,None,500,500
7175,None,500,500
7179,None,500,500
7182,None,500,500
7186,None,500,500
7189,None,500,500
7193,None,500,500
7196,None,500,500
7200,None,500,500
7204,None,500,500
7207,None,500,500
7211,None,500,500
7214,None,500,500
7218,None,500,500
7221,None,500,500
7225,None,500,500
7229,None,500,500
7232,None,500,500
7236,None,500,500
7239,None,500,500
7243,None,500,500
7246,None,500,500
7250,None,500,500
7254,None,500,500
7257,None,500,500
7261,None,500,500
7264,None,500,500
7268,None,500,500
7271,None,500,500
7275,None,500,500
7279,None,500,500
7282,None,500,500
7286,None,500,500
7289,None,500,500
7293,None,500,500
7296,None,500,500
7300,None,500,500
7304,None,500,500
7307,None,500,500
7311,None,500,500
7314,None,500,500
7318,None,500,500
7321,None,500,500
7325,None,500,500
7329,None,500,500
7332,None,500,500
7336,None,500,500
7339,None,500,500
7343,None,500,500
7346,None,500,500
7350,None,500,500
7354,None,500,500
7357,None,500,500
7361,None,500,500
7364,None,500,500
7368,None,500,500
7371,None,500,500
7375,None,500,500
7379,None,500,500
7382,None,500,500
7386,None,500,500
7389,None,500,500
7393,None,500,500
7396,None,500,500
7400,None,500,500
7404,None,500,500
7407,None,500,500
7411,None,500,500
7414,None,500,500
7418,None,500,500
7421,None,500,500
7425,None,500,500
7429,None,500,500
7432,None,500,500
7436,None,500,500
7439,None,500,500
7443,None,500,500
7446,None,500,500
7450,None,500,500
7454,None,500,500
7457,None,500,500
7461,None,500,500
7464,None,500,500
7468,None,500,500
7471,None,500,500
7475,None,500,500
7479,None,500,500
7482,None,500,500
7486,None,500,500
7489,None,500,500
7493,None,500,500
7496,None,500,500
7500,None,500,500
7504,None,500,500
7507,None,500,500
7511,None,500,500
7514,None,500,500
7518,None,500,500
7521,None,500,500
7525,None,500,500
7529,None,500,500
7532,None,500,500
7536,None,500,500
7539,None,500,500
7543,TA-OD,500,500
7546,None,500,500
7550,MC-OD,500,500
7554,None,500,500
7557,None,500,500
7561,None,500,500
7564,None,500,500
7568,None,500,500
7571,None,500,500
7575,None,500,500
7579,None,500,500
7582,None,500,500
7586,None,500,500
7589,None,500,500
7593,None,500,500
7596,None,500,500
7600,None,500,500
7604,None,500,500
7607,None,500,500
7611,None,500,500
7614,None,500,500
7618,None,500,500
7621,None,500,500
7625,None,500,500
7629,None,500,500
7632,None,500,500
7636,None,500,500
7639,None,500,500
7643,None,500,500
7646,None,500,500
7650,None,500,500
7654,None,500,500
7657,None,500,500
7661,None,500,500
7664,None,500,500
7668,None,500,500
7671,None,500,500
7675,None,500,500
7679,None,500,500
7682,None,500,500
7686,None,500,500
7689,None,500,500
7693,None,500,500
7696,None,500,500
7700,None,500,500
7704,None,500,500
7707,None,500,500
7711,None,500,500
7714,None,500,500
7718,None,500,500
7721,None,500,500
7725,None,500,500
7729,None,500,500
7732,None,500,500
7736,None,500,500
7739,None,500,500
7743,None,500,500
7746,None,500,500
7750,None,500,500
7754,None,500,500
7757,None,500,500
7761,None,500,500
7764,None,500,500
7768,None,500,500
7771,None,500,500
7775,None,500,500
7779,None,500,500
7782,None,500,500
7786,None,500,500
7789,None,500,500
7793,None,500,500
7796,None,500,500
7800,None,500,500
7804,None,500,500
7807,None,500,500
7811,None,500,500
7814,None,500,500
7818,None,500,500
7821,None,500,500
7825,None,500,500
7829,None,500,500
7832,None,500,500
7836,None,500,500
7839,None,500,500
7843,None,500,500
7846,None,500,500
7850,None,500,500
7854,None,500,500
7857,None,500,500
7861,None,500,500
7864,None,500,500
7868,None,500,500
7871,None,500,500
7875,None,500,500
7879,None,500,500
7882,None,500,500
7886,None,500,500
7889,None,500,500
7893,None,500,500
7896,None,500,500
7900,None,500,500
7904,None,500,500
7907,None,500,500
7911,None,500,500
7914,None,500,500
7918,None,500,500
7921,None,500,500
7925,None,500,500
7929,None,500,500
7932,None,500,500
7936,None,500,500
7939,None,500,500
7943,None,500,500
7946,None,500,500
7950,None,500,500
7954,None,500,500
7957,None,500,500
7961,None,500,500
7964,None,500,500
7968,None,500,500
7971,None,500,500
7975,None,500,500
7979,None,500,500
7982,None,500,500
7986,None,500,500
7989,None,500,500
7993,None,500,500
7996,None,500,500
8000,None,500,500
8004,None,500,500
8007,None,500,500
8011,None,500,500
8014,None,500,500
8018,None,500,500
8021,None,500,500
8025,None,500,500
8029,None,500,500
8032,None,500,500
8036,None,500,500
8039,None,500,500
8043,None,500,500
8046,None,500,500
8050,None,500,500
8054,None,500,500
8057,None,500,500
8061,None,500,500
8064,None,500,500
8068,None,500,500
8071,None,500,500
8075,None,500,500
8079,None,500,500
8082,None,500,500
8086,None,500,500
8089,None,500,500
8093,None,500,500
8096,None,500,500
8100,None,500,500
8104,None,500,500
8107,None,500,500
8111,None,500,500
8114,None,500,500
8118,None,500,500
8121,None,500,500
8125,None,500,500
8129,None,500,500
8132,None,500,500
8136,None,500,500
8139,None,500,500
8143,None,500,500
8146,None,500,500
8150,None,500,500
8154,None,500,500
8157,None,500,500
8161,None,500,500
8164,None,500,500
8168,None,500,500
8171,None,500,500
8175,None,500,500
8179,None,500,500
8182,None,500,500
8186,None,500,500
8189,None,500,500
8193,None,500,500
8196,None,500,500
8200,None,500,500
8204,None,500,500
8207,None,500,500
8211,None,500,500
8214,None,500,500
8218,None,500,500
8221,None,500,500
8225,None,500,500
8229,None,500,500
8232,None,500,500
8236,None,500,500
8239,None,500,500
8243,None,500,500
8246,None,500,500
8250,None,500,500
8254,None,500,500
8257,None,500,500
8261,None,500,500
8264,None,500,500
8268,None,500,500
8271,None,500,500
8275,None,500,500
8279,None,500,500
8282,None,500,500
8286,None,500,500
8289,None,500,500
8293,None,500,500
8296,None,500,500
8300,None,500,500
8304,None,500,500
8307,None,500,500
8311,None,500,500
8314,None,500,500
8318,None,500,500
8321,None,500,500
8325,None,500,500
8329,None,500,500
8332,None,500,500
8336,None,500,500
8339,None,500,500
8343,None,500,500
8346,None,500,500
8350,None,500,500
8354,None,500,500
8357,None,500,500
8361,None,500,500
8364,None,500,500
8368,None,500,500
8371,None,500,500
8375,None,500,500
8379,None,500,500
8382,None,500,500
8386,None,500,500
8389,None,500,500
8393,None,500,500
8396,None,500,500
8400,None,500,500
8404,None,500,500
8407,None,500,500
8411,None,500,500
8414,None,500,500
8418,None,500,500
8421,None,500,500
8425,None,500,500
8429,None,500,500
8432,None,500,500
8436,None,500,500
8439,None,500,500
8443,None,500,500
8446,None,500,500
8450,None,500,500
8454,None,500,500
8457,None,500,500
8461,None,500,500
8464,None,500,500
8468,None,500,500
8471,None,500,500
8475,None,500,500
8479,None,500,500
8482,None,500,500
8486,None,500,500
8489,None,500,500
8493,None,500,500
8496,None,500,500
8500,None,500,500
8504,None,500,500
8507,None,500,500
8511,None,500,500
8514,None,500,500
8518,None,500,500
8521,None,500,500
8525,None,500,500
8529,None,500,500
8532,None,500,500
8536,None,500,500
8539,None,500,500
8543,None,500,500
8546,None,500,500
8550,None,500,500
8554,None,500,500
8557,None,500,500
8561,None,500,500
8564,None,500,500
8568,None,500,500
8571,None,500,500
8575,None,500,500
8579,None,500,500
8582,None,500,500
8586,None,500,500
8589,None,500,500
8593,None,500,500
8596,None,500,500
8600,None,500,500
8604,None,500,500
8607,None,500,500
8611,None,500,500
8614,None,500,500
8618,None,500,500
8621,None,500,500
8625,None,500,500
8629,None,500,500
8632,None,500,500
8636,None,500,500
8639,None,500,500
8643,None,500,500
8646,None,500,500
8650,None,500,500
8654,None,500,500
8657,None,500,500
8661,None,500,500
8664,None,500,500
8668,None,500,500
8671,None,500,500
8675,None,500,500
8679,None,500,500
8682,None,500,500
8686,None,500,500
8689,None,500,500
8693,None,500,500
8696,None,500,500
8700,None,500,500
8704,None,500,500
8707,None,500,500
8711,None,500,500
8714,None,500,500
8718,None,500,500
8721,None,500,500
8725,None,500,500
8729,None,500,500
8732,None,500,500
8736,None,500,500
8739,None,500,500
8743,None,500,500
8746,None,500,500
8750,None,500,500
8754,None,500,500
8757,None,500,500
8761,None,500,500
8764,None,500,500
8768,None,500,500
8771,None,500,500
8775,None,500,500
8779,None,500,500
8782,None,500,500
8786,None,500,500
8789,None,500,500
8793,None,500,500
8796,None,500,500
8800,None,500,500
8804,None,500,500
8807,None,500,500
8811,None,500,500
8814,None,500,500
8818,None,500,500
8821,None,500,500
8825,None,500,500
8829,None,500,500
8832,None,500,500
8836,None,500,500
8839,None,500,500
8843,None,500,500
8846,None,500,500
8850,None,500,500
8854,None,500,500
8857,None,500,500
8861,None,500,500
8864,None,500,500
8868,None,500,500
8871,None,500,500
8875,None,500,500
8879,None,500,500
8882,None,500,500
8886,None,500,500
8889,None,500,500
8893,None,500,500
8896,None,500,500
8900,None,500,500
8904,None,500,500
8907,None,500,500
8911,None,500,500
8914,None,500,500
8918,None,500,500
8921,None,500,500
8925,None,500,500
8929,None,500,500
8932,None,500,500
8936,None,500,500
8939,None,500,500
8943,None,500,500
8946,None,500,500
8950,None,500,500
8954,None,500,500
8957,None,500,500
8961,None,500,500
8964,None,500,500
8968,None,500,500
8971,None,500,500
8975,None,500,500
8979,None,500,500
8982,None,500,500
8986,None,500,500
8989,None,500,500
8993,None,500,500
8996,None,500,500
9000,None,500,500
9004,None,500,500
9007,None,500,500
9011,None,500,500
9014,None,500,500
9018,None,500,500
9021,None,500,500
9025,None,500,500
9029,None,500,500
9032,None,500,500
9036,None,500,500
9039,None,500,500
9043,None,500,500
9046,None,500,500
9050,None,500,500
9054,None,500,500
9057,None,500,500
9061,None,500,500
9064,None,500,500
9068,None,500,500
9071,None,500,500
9075,None,500,500
9079,None,500,500
9082,None,500,500
9086,None,500,500
9089,None,500,500
9093,None,500,500
9096,None,500,500
9100,None,500,500
9104,None,500,500
9107,None,500,500
9111,None,500,500
9114,None,500,500
9118,None,500,500
9121,None,500,500
9125,None,500,500
9129,None,500,500
9132,None,500,500
9136,None,500,500
9139,None,500,500
9143,None,500,500
9146,None,500,500
9150,None,500,500
9154,None,500,500
9157,None,500,500
9161,None,500,500
9164,None,500,500
9168,None,500,500
9171,None,500,500
9175,None,500,500
9179,None,500,500
9182,None,500,500
9186,None,500,500
9189,None,500,500
9193,None,500,500
9196,None,500,500
9200,None,500,500
9204,None,500,500
9207,None,500,500
9211,None,500,500
9214,None,500,500
9218,None,500,500
9221,None,500,500
9225,None,500,500
9229,None,500,500
9232,None,500,500
9236,None,500,500
9239,None,500,500
9243,None,500,500
9246,None,500,500
9250,None,500,500
9254,None,500,500
9257,None,500,500
9261,None,500,500
9264,None,500,500
9268,None,500,500
9271,None,500,500
9275,None,500,500
9279,None,500,500
9282,None,500,500
9286,None,500,500
9289,None,500,500
9293,None,500,500
9296,None,500,500
9300,None,500,500
9304,None,500,500
9307,None,500,500
9311,None,500,500
9314,None,500,500
9318,None,500,500
9321,None,500,500
9325,None,500,500
9329,None,500,500
9332,None,500,500
9336,None,500,500
9339,None,500,500
9343,None,500,500
9346,None,500,500
9350,None,500,500
9354,None,500,500
9357,None,500,500
9361,None,500,500
9364,None,500,500
9368,None,500,500
9371,None,500,500
9375,None,500,500
9379,None,500,500
9382,None,500,500
9386,None,500,500
9389,None,500,500
9393,None,500,500
9396,None,500,500
9400,None,500,500
9404,None,500,500
9407,None,500,500
9411,None,500,500
9414,None,500,500
9418,None,500,500
9421,None,500,500
9425,None,500,500
9429,None,500,500
9432,None,500,500
9436,None,500,500
9439,None,500,500
9443,None,500,500
9446,None,500,500
9450,None,500,500
9454,None,500,500
9457,None,500,500
9461,None,500,500
9464,None,500,500
9468,None,500,500
9471,None,500,500
9475,None,500,500
9479,None,500,500
9482,None,500,500
9486,None,500,500
9489,None,500,500
9493,None,500,500
9496,None,500,500
9500,None,500,500
9504,None,500,500
9507,None,500,500
9511,None,500,500
9514,None,500,500
9518,None,500,500
9521,None,500,500
9525,None,500,500
9529,None,500,500
9532,None,500,500
9536,None,500,500
9539,None,500,500
9543,None,500,500
9546,None,500,500
9550,None,500,500
9554,None,500,500
9557,None,500,500
9561,None,500,500
9564,None,500,500
9568,None,500,500
9571,None,500,500
9575,None,500,500
9579,None,500,500
9582,None,500,500
9586,None,500,500
9589,None,500,500
9593,None,500,500
9596,None,500,500
9600,None,500,500
9604,None,500,500
9607,None,500,500
9611,None,500,500
9614,None,500,500
9618,None,500,500
9621,None,500,500
9625,None,500,500
9629,None,500,500
9632,None,500,500
9636,None,500,500
9639,None,500,500
9643,None,500,500
9646,None,500,500
9650,None,500,500
9654,None,500,500
9657,None,500,500
9661,None,500,500
9664,None,500,500
9668,None,500,500
9671,None,500,500
9675,None,500,500
9679,None,500,500
9682,None,500,500
9686,None,500,500
9689,None,500,500
9693,None,500,500
9696,None,500,500
9700,None,500,500
9704,None,500,500
9707,None,500,500
9711,None,500,500
9714,None,500,500
9718,None,500,500
9721,None,500,500
9725,None,500,500
9729,None,500,500
9732,None,500,500
9736,None,500,500
9739,None,500,500
9743,None,500,500
9746,None,500,500
9750,None,500,500
9754,None,500,500
9757,None,500,500
9761,None,500,500
9764,None,500,500
9768,None,500,500
9771,None,500,500
9775,None,500,500
9779,None,500,500
9782,None,500,500
9786,None,500,500
9789,None,500,500
9793,None,500,500
9796,None,500,500
9800,None,500,500
9804,None,500,500
9807,None,500,500
9811,None,500,500
9814,None,500,500
9818,None,500,500
9821,None,500,500
9825,None,500,500
9829,None,500,500
9832,None,500,500
9836,None,500,500
9839,None,500,500
9843,None,500,500
9846,None,500,500
9850,None,500,500
9854,None,500,500
9857,None,500,500
9861,None,500,500
9864,None,500,500
9868,None,500,500
9871,None,500,500
9875,None,500,500
9879,None,500,500
9882,None,500,500
9886,None,500,500
9889,None,500,500
9893,None,500,500
9896,None,500,500
9900,None,500,500
9904,None,500,500
9907,None,500,500
9911,None,500,500
9914,None,500,500
9918,None,500,500
9921,None,500,500
9925,None,500,500
9929,None,500,500
9932,None,500,500
9936,None,500,500
9939,None,500,500
9943,None,500,500
9946,None,500,500
9950,None,500,500
9954,None,500,500
9957,None,500,500
9961,None,500,500
9964,None,500,500
9968,None,500,500
9971,None,500,500
9975,None,500,500
9979,None,500,500
9982,None,500,500
9986,None,500,500
9989,None,500,500
9993,None,500,500
9996,None,500,500
10000,None,500,500
10004,None,500,500
10007,None,500,500
10011,None,500,500
10014,None,500,500
10018,None,500,500
10021,None,500,500
10025,None,500,500
10029,None,500,500
10032,None,500,500
10036,None,500,500
10039,None,500,500
10043,None,500,500
10046,None,500,500
10050,None,500,500
10054,None,500,500
10057,None,500,500
10061,None,500,500
10064,None,500,500
10068,None,500,500
10071,None,500,500
10075,None,500,500
10079,None,500,500
10082,None,500,500
10086,None,500,500
10089,None,500,500
10093,None,500,500
10096,None,500,500
10100,None,500,500
10104,None,500,500
10107,None,500,500
10111,None,500,500
10114,None,500,500
10118,None,500,500
10121,None,500,500
10125,None,500,500
10129,None,500,500
10132,None,500,500
10136,None,500,500
10139,None,500,500
10143,None,500,500
10146,None,500,500
10150,None,500,500
10154,None,500,500
10157,None,500,500
10161,None,500,500
10164,None,500,500
10168,None,500,500
10171,None,500,500
10175,None,500,500
10179,None,500,500
10182,None,500,500
10186,None,500,500
10189,None,500,500
10193,None,500,500
10196,None,500,500
10200,None,500,500
10204,None,500,500
10207,None,500,500
10211,None,500,500
10214,None,500,500
10218,None,500,500
10221,None,500,500
10225,None,500,500
10229,None,500,500
10232,None,500,500
10236,None,500,500
10239,None,500,500
10243,None,500,500
10246,None,500,500
10250,None,500,500
10254,None,500,500
10257,None,500,500
10261,None,500,500
10264,None,500,500
10268,None,500,500
10271,None,500,500
10275,None,500,500
10279,None,500,500
10282,None,500,500
10286,None,500,500
10289,None,500,500
10293,None,500,500
10296,None,500,500
10300,None,500,500
10304,None,500,500
10307,None,500,500
10311,None,500,500
10314,None,500,500
10318,None,500,500
10321,None,500,500
10325,None,500,500
10329,None,500,500
10332,None,500,500
10336,None,500,500
10339,None,500,500
10343,None,500,500
10346,None,500,500
10350,None,500,500
10354,None,500,500
10357,None,500,500
10361,None,500,500
10364,None,500,500
10368,None,500,500
10371,None,500,500
10375,None,500,500
10379,None,500,500
10382,None,500,500
10386,None,500,500
10389,None,500,500
10393,None,500,500
10396,None,500,500
10400,None,500,500
10404,None,500,500
10407,None,500,500
10411,None,500,500
10414,None,500,500
10418,None,500,500
10421,None,500,500
10425,None,500,500
10429,None,500,500
10432,None,500,500
10436,None,500,500
10439,None,500,500
10443,None,500,500
10446,None,500,500
10450,None,500,500
10454,None,500,500
10457,None,500,500
10461,None,500,500
10464,None,500,500
10468,None,500,500
10471,None,500,500
10475,None,500,500
10479,None,500,500
10482,None,500,500
10486,None,500,500
10489,None,500,500
10493,None,500,500
10496,None,500,500
10500,None,500,500
10504,None,500,500
10507,None,500,500
10511,None,500,500
10514,None,500,500
10518,None,500,500
10521,None,500,500
10525,None,500,500
10529,None,500,500
10532,None,500,500
10536,None,500,500
10539,None,500,500
10543,None,500,500
10546,None,500,500
10550,None,500,500
10554,None,500,500
10557,None,500,500
10561,None,500,500
10564,None,500,500
10568,None,500,500
10571,None,500,500
10575,None,500,500
10579,None,500,500
10582,None,500,500
10586,None,500,500
10589,None,500,500
10593,None,500,500
10596,None,500,500
10600,None,500,500
10604,None,500,500
10607,None,500,500
10611,None,500,500
10614,None,500,500
10618,None,500,500
10621,None,500,500
10625,None,500,500
10629,None,500,500
10632,None,500,500
10636,None,500,500
10639,None,500,500
10643,None,500,500
10646,None,500,500
10650,None,500,500
10654,None,500,500
10657,None,500,500
10661,None,500,500
10664,None,500,500
10668,None,500,500
10671,None,500,500
10675,None,500,500
10679,None,500,500
10682,None,500,500
10686,None,500,500
10689,None,500,500
10693,None,500,500
10696,None,500,500
10700,None,500,500
10704,None,500,500
10707,None,500,500
10711,None,500,500
10714,None,500,500
10718,None,500,500
10721,None,500,500
10725,None,500,500
10729,None,500,500
10732,None,500,500
10736,None,500,500
10739,None,500,500
10743,None,500,500
10746,None,500,500
10750,None,500,500
10754,None,500,500
10757,None,500,500
10761,None,500,500
10764,None,500,500
10768,None,500,500
10771,None,500,500
10775,None,500,500
10779,None,500,500
10782,None,500,500
10786,None,500,500
10789,None,500,500
10793,None,500,500
10796,None,500,500
10800,None,500,500
10804,None,500,500
10807,None,500,500
10811,None,500,500
10814,None,500,500
10818,None,500,500
10821,None,500,500
10825,None,500,500
10829,None,500,500
10832,None,500,500
10836,None,500,500
10839,None,500,500
10843,None,500,500
10846,None,500,500
10850,None,500,500
10854,None,500,500
10857,None,500,500
10861,None,500,500
10864,None,500,500
10868,None,500,500
10871,None,500,500
10875,None,500,500
10879,None,500,500
10882,None,500,500
10886,None,500,500
10889,None,500,500
10893,None,500,500
10896,None,500,500
10900,None,500,500
10904,None,500,500
10907,None,500,500
10911,None,500,500
10914,None,500,500
10918,None,500,500
10921,None,500,500
10925,None,500,500
10929,None,500,500
10932,None,500,500
10936,None,500,500
10939,None,500,500
10943,None,500,500
10946,None,500,500
10950,None,500,500
10954,None,500,500
10957,None,500,500
10961,None,500,500
10964,None,500,500
10968,None,500,500
10971,None,500,500
10975,None,500,500
10979,None,500,500
10982,None,500,500
10986,None,500,500
10989,None,500,500
10993,None,500,500
10996,None,500,500
11000,None,500,500
11004,None,500,500
11007,None,500,500
11011,None,500,500
11014,None,500,500
11018,None,500,500
11021,None,500,500
11025,None,500,500
11029,None,500,500
11032,None,500,500
11036,None,500,500
11039,None,500,500
11043,None,500,500
11046,None,500,500
11050,None,500,500
11054,None,500,500
11057,None,500,500
11061,None,500,500
11064,None,500,500
11068,None,500,500
11071,None,500,500
11075,None,500,500
11079,None,500,500
11082,None,500,500
11086,None,500,500
11089,None,500,500
11093,None,500,500
11096,None,500,500
11100,None,500,500
11104,None,500,500
11107,None,500,500
11111,None,500,500
11114,None,500,500
11118,None,500,500
11121,None,500,500
11125,None,500,500
11129,None,500,500
11132,None,500,500
11136,None,500,500
11139,None,500,500
11143,None,500,500
11146,None,500,500
11150,None,500,500
11154,None,500,500
11157,None,500,500
11161,None,500,500
11164,None,500,500
11168,None,500,500
11171,None,500,500
